App_Name, Date, Time, Rating, Comment_Upvotes, Review, Response_Date, Response_Time, Response,Priority
EatSure QuickiES Food Delivery,2025-02-05,16:19:39,1,0,I didn't receive my payment and didn't get any help,2025-02-05,17:05:54,Hi Ayush! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-05,16:07:03,5,0,Amazing food worth of money best quality ✨❤️,2025-02-05,17:00:07,Hey There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-05,15:00:37,5,0,Good service,2025-02-05,15:19:10,Hi Sandhya! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-05,13:17:03,5,0,Better than other delivery apps  food quality is consistent since they run the restaurant. Elite points is earned by ordering food  and you can redeem them to buy food or to buy elite pass.,2025-02-05,13:32:31,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-05,12:53:24,1,4,Packing Charges High. Free Delivery Option Should Be Provide For Orders Above 149 ₹ Instead Of 199 ₹ / 299 ₹,2025-02-05,14:20:15,Hi Akshay! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-05,01:33:35,1,0,Worst experience ever If you want food for your next day you can order it in the night it's takes them much time delivery even your hunger would be dead . There's no app. Like Swiggy and Zomato I can challange.,2025-02-05,01:46:03,Hi Faizan! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-05,01:28:23,1,0,No customer support  and worst delivery management,2025-02-05,01:32:23,Hi Jainam! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-04,23:26:42,1,0,Didn't received my order even after waiting for more than couple of hours.,2025-02-05,00:11:08,Hi Rohit! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-04,23:12:44,1,0,Buy 1 get 1 option  fraud one.,2025-02-05,00:16:52,Hi Naviin! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-04,23:05:31,5,0,Great food,2025-02-05,00:07:44,Hi Saranya! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-04,22:25:35,5,0,Extraveganza wrap from fasos on your app is so tasty !,2025-02-04,22:29:29,Hey There! Thank you so much for your kind words! 🙌 Your satisfaction is our top priority  and we're committed to continually serving you delicious and safe meals. We appreciate your support and can't wait to have you back for more culinary delights. 😊 (AM),feature required
EatSure QuickiES Food Delivery,2025-02-04,22:02:01,4,0,good but can be better,2025-02-04,22:13:00,Hi Arunabh! We appreciate your suggestion and will definitely consider it as we continue to enhance our services. Thank you for helping us serve you better! (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-04,20:57:21,1,0,These is not a proper working app....so please not download these,2025-02-04,21:11:59,Hi Suhel! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-04,20:40:53,5,0,Good 👍🏾,2025-02-04,20:58:32,Hi Aftab! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-04,20:08:39,5,0,Gud,2025-02-04,20:30:19,Hey There! Seeing that you had a 5-star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-04,19:55:01,1,1,Very bad experience  ordered food  it was not delivered and showing delivered. I called the delivery person and he blocked my number. And on support portal there was no option to talk to agents. And also I didn't receive my refund for it.,2025-02-04,20:38:39,Hi Aishashwini! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-04,18:53:02,1,0,Very bad experience,2025-02-04,19:10:26,Hi Kishan! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-04,18:21:41,1,0,Very worst app,2025-02-03,15:58:19,Hi Anant! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-02-04,17:10:09,5,0,I just love eatsure it's really a saviour for me 💗,2025-02-04,17:21:35,Hey Himesha! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-04,17:08:15,1,1,EatSure CHEATED me... Missing item was not replaced  instead refund was put as Balance in EatSure wallet... Now the COD option is cancelled if you are using the Balance amount... There's no option to unselect the Balance amount... If a App people can cheat me with small amount with missing items regularly  then I am not crazy to put my Bank details on such an app... People's entire Bank Balance gets wiped out by adding GooglePay  Applepay  other wallets onto apps. I used to file their claims.,2025-01-22,14:13:25,Hi Rashmi! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-04,15:30:52,1,0,I ordered food from this app and the food was stale and cold  when complained about it they said they'll refund the entire amount i didn't get my refund but when I checked on the app because it said it'll take 10-15 days to refund. When I checked this time it said the refund has been initiated and completed. I didn't get any refund.,2025-02-04,15:42:20,Hi Chris! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-04,14:29:34,1,0,The coupon code is automatically generated and no matter how good coupon code you have  the automatic code will not be removed. This is such a scam. They will give you amazing coupons but will not let you use them.,2025-02-04,14:55:22,Hi Richa! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-04,14:27:12,1,0,Totally fraud taking the order and not delivering it and not refunding the money it really bad experience,2025-02-04,14:57:31,Hi Mahima! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-04,12:21:39,4,0,Good 👍🏻,2025-02-04,12:35:08,Hey Hemalatha! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-04,12:01:26,4,0,Good work ES keep it going,2025-02-04,12:16:48,Hey Ashutosh! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-04,01:58:48,1,0,Ghatiya app hai bilkul iski service bahut kharab hai isme delivery partner ki shikayat nahi kar sakte hai agar koi problem hoti hai to executive se baat bhi nahi kar sakte isliye is app ko download nhi kare or naahi use kare Zomato or swiggy sabse badiya,2025-02-04,02:02:59,Hi Aizaz! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
